t,f(t)
2141,1.6185020342602234808038606781153599857624611912125E-10
2142,1.6240224247220502242736358862294740241550766939628E-10
2143,1.6295564786892395581049890419874948718251930540841E-10
2144,1.6351042148563063113900828256223500520940850158905E-10
2145,1.6406656519118093784174540969050525359004989676713E-10
2146,1.6462408085383076926042078756102705236131278766845E-10
2147,1.6518297034123162890250248017985793835289888945753E-10
2148,1.6574323552042624556320271354665157293303415675564E-10
2149,1.6630487825784419732584084661341000414942596774600E-10
2150,1.6686790041929754444975958896523335689728233558968E-10
2151,1.6743230386997647115485804727875934424357660611202E-10
2152,1.6799809047444493631169223667698014088838606884544E-10
2153,1.6856526209663633304598109496978235151047977909320E-10
2154,1.6913382059984915726624378751274830246835465143631E-10
2155,1.6970376784674268512318218809016360404161667883196E-10
2156,1.7027510569933265940931086688233240800229365946380E-10
2157,1.7084783601898698490722571025564597561284189369065E-10
2158,1.7142196066642143269479143885276908987512427075401E-10
2159,1.7199748150169535341541778028918505738091171915014E-10
2160,1.7257440038420739952148389070359799180129852673214E-10
2161,1.7315271917269125649886080547884324495480007164224E-10
2162,1.7373243972521138308037223365564980818281436652485E-10
2163,1.7431356389915876045592489290565872169323912591453E-10
2164,1.7489609355124665048693081240758109530843450054777E-10
2165,1.7548003053750636293253560956960151041062059738323E-10
2166,1.7606537671328303169505867324373712778041291913209E-10
2167,1.7665213393323140009194346085885131830742874261301E-10
2168,1.7724030405131161516140873972680143689372896271937E-10
2169,1.7782988892078503100888457361263357797061051942850E-10
2170,1.7842089039421002120121017446017936389696625265429E-10
2171,1.7901331032343780021546440587775866863672049470137E-10
2172,1.7960715055960825394919373955743080373676562448006E-10
2173,1.8020241295314577929869682816147798756282715826982E-10
2174,1.8079909935375513281191956829133564804813953133689E-10
2175,1.8139721161041728842240958488050886039996531269389E-10
2176,1.8199675157138530427067447364139919210419475011570E-10
2177,1.8259772108418019861918389095748285854395422210399E-10
2178,1.8320012199558683486715168075184953824760365683046E-10
2179,1.8380395615164981567113067527954363819000822655182E-10
2180,1.8440922539766938617734960137719359641255471662849E-10
2181,1.8501593157819734637161866534579549264356796533765E-10
2182,1.8562407653703297255252787822198134307727378652110E-10
2183,1.8623366211721894793356001858446019598293543069468E-10
2184,1.8684469016103730237963831211448792417920896842095E-10
2185,1.8745716251000536128352743574526437679967386179818E-10
2186,1.8807108100487170358740532925232999243811887417857E-10
2187,1.8868644748561212895482251840682654687986130616478E-10
2188,1.8930326379142563409816522118166151536621848664511E-10
2189,1.8992153176073039826663842180725203608326426559581E-10
2190,1.9054125323115977789968535655306004732856371690478E-10
2191,1.9116243003955831045066045979240152388115816671501E-10
2192,1.9178506402197772738547376901429709092833753625185E-10
2193,1.9240915701367297636082608279518749824863865397376E-10
2194,1.9303471084909825258655580614744687975561832428866E-10
2195,1.9366172736190303937652040292763408111486326256021E-10
2196,1.9429020838492815789233770491677617492681077274626E-10
2197,1.9492015575020182608421500157377148639536098781234E-10
2198,1.9555157128893572683299685310200951065291403686591E-10
2199,1.9618445683152108529746593214403422263802106059157E-10
2200,1.9681881420752475547083490590979234517393003739752E-10
2201,1.9745464524568531595027142062578051027515297181527E-10
2202,1.9809195177390917492320264363515039831660113993440E-10
2203,1.9873073561926668437405055504734794198185778353680E-10
2204,1.9937099860798826351495426028987352797641346366728E-10
2205,2.0001274256546053144394101700893889202479389999181E-10
2206,2.0065596931622244903391343424984823998055796722922E-10
2207,2.0130068068396147005572640846657112926731188783965E-10
2208,2.0194687849150970153853380940300651737096960878902E-10
2209,2.0259456456084007337049171899078198073095498231605E-10
2210,2.0324374071306251714281215785016579699289887332681E-10
2211,2.0389440876842015424006870648706246251784289085986E-10
2212,2.0454657054628549317956324157061616258643632102754E-10
2213,2.0520022786515663620247116146843327765221033200199E-10
2214,2.0585538254265349511939096922093316316612380558135E-10
2215,2.0651203639551401641283291505927014485565473095299E-10
2216,2.0717019123959041559909057411444530427273780076334E-10
2217,2.0782984888984542085184874782587025070228229183358E-10
2218,2.0849101116034852588979092942843953402738434259439E-10
2219,2.0915367986427225213037976446629023746891276559236E-10
2220,2.0981785681388842011189446623258372122605420702433E-10
2221,2.1048354382056443018572001304710976019327933036739E-10
2222,2.1115074269475955248079415903216537395985344966218E-10
2223,2.1181945524602122614202983220251740252823726618109E-10
2224,2.1248968328298136784444237291351339605794658820294E-10
2225,2.1316142861335268958462328167446587460526240975836E-10
2226,2.1383469304392502575111469768995469687538879780258E-10
2227,2.1450947838056166947515171789310908750139409798382E-10
2228,2.1518578642819571826315289033150199642680839384753E-10
2229,2.1586361899082642891225277520312673103499893990821E-10
2230,2.1654297787151558171008436125803091870517311035031E-10
2231,2.1722386487238385391993335431748248830617430303247E-10
2232,2.1790628179460720255230091794992304911356909088630E-10
2233,2.1859023043841325642382634351030699184389542017663E-10
2234,2.1927571260307771750443635742164030376287413447281E-10
2235,2.1996273008692077155350333737559567266827926278328E-10
2236,2.2065128468730350804571060567006218539542289733537E-10
2237,2.2134137820062434938723919679859323029382279319525E-10
2238,2.2203301242231548942280705726931570865921202370503E-10
2239,2.2272618914683934123400852806452800819981573500737E-10
2240,2.2342091016768499422931918375874779049195781675377E-10
2241,2.2411717727736468052604865669044517239858726361592E-10
2242,2.2481499226741025062444195932548468745533631225392E-10
2243,2.2551435692836965837404803264910675489837234249327E-10
2244,2.2621527304980345523239279266517951407266789303991E-10
2245,2.2691774242028129381591282044991798305872837062180E-10
2246,2.2762176682737844074302504328220546840597093653520E-10
2247,2.2832734805767229876912728473043322934014204867960E-10
2248,2.2903448789673893821324441978926765320709854018527E-10
2249,2.2974318812914963767595505679835885559060342468299E-10
2250,2.3045345053846743404815418050468224330148480170304E-10
2251,2.3116527690724368181012802981351110504706369809822E-10
2252,2.3187866901701462162033864906913590654482482271368E-10
2253,2.3259362864829795819323704267121482863228078354009E-10
2254,2.3331015758058944746534567901858992609868535127332E-10
2255,2.3402825759235949304877323072878482527951360890417E-10
2256,2.3474793046104975197124690335421612436823376232436E-10
2257,2.3546917796306974970167049394818803321294992811280E-10
2258,2.3619200187379350446013943336459911530177632125583E-10
2259,2.3691640396755616081126750164141734515224381956864E-10
2260,2.3764238601765063253960366375269707891391501195189E-10
2261,2.3836994979632425480584155294744744787824574125955E-10
2262,2.3909909707477544558244853035318149943953306961730E-10
2263,2.3982982962315037636726597203161163818901212711054E-10
2264,2.4056214921053965217355747775483931213209202484722E-10
2265,2.4129605760497500079490705894067239687431655297330E-10
2266,2.4203155657342597134329504596060632017772226288068E-10
2267,2.4276864788179664205860545692582529040196107371120E-10
2268,2.4350733329492233738774489057473490246508169883264E-10
2269,2.4424761457656635433147964453658933830405217974768E-10
2270,2.4498949348941669805702471653346262113398047846549E-10
2271,2.4573297179508282677434561950807510206098197022293E-10
2272,2.4647805125409240587406153172599759089397860783090E-10
2273,2.4722473362588807132476620909295199003659053388166E-10
2274,2.4797302066882420232751130874403497381340599644467E-10
2275,2.4872291414016370322512530989175503874797496024800E-10
2276,2.4947441579607479466397006945118521210038670894577E-10
2277,2.5022752739162781400566621557806137401124425590796E-10
2278,2.5098225068079202498624806144147059039730851076748E-10
2279,2.5173858741643243662013851378647762645290280448888E-10
2280,2.5249653935030663134626455560069276965059646318775E-10
2281,2.5325610823306160241356429895693905804256826238406E-10
2282,2.5401729581423060050306733233389529950294513457207E-10
2283,2.5478010384222998958366112588747807621673059104476E-10
2284,2.5554453406435611199858760772495558049385662886732E-10
2285,2.5631058822678216277964568368612918367743424131982E-10
2286,2.5707826807455507318600744192376886594258350538789E-10
2287,2.5784757535159240346448806115888983354063029032751E-10
2288,2.5861851180067924482804202732313035190452645001076E-10
2289,2.5939107916346513064919115684585884033356446344758E-10
2290,2.6016527918046095686502312555085511735474951265856E-10
2291,2.6094111359103591159033270944738584327399517328035E-10
2292,2.6171858413341441393541175708191928524321914976290E-10
2293,2.6249769254467306202492803200609926262799181182921E-10
2294,2.6327844056073759021426748775825624295599996889423E-10
2295,2.6406082991637983549964926599186850517656334248348E-10
2296,2.6484486234521471311825774045507684668214387543354E-10
2297,2.6563053957969720133457126486859205097548818857490E-10
2298,2.6641786335111933540900292080104093751978708537809E-10
2299,2.6720683538960721074490450183486127728613541225562E-10
2300,2.6799745742411799520992121208415153898217655811449E-10
2301,2.6878973118243695062762109989829298893639348551244E-10
2302,2.6958365839117446343526009078960984648831634867131E-10
2303,2.7037924077576308450348062668579948772956197513654E-10
2304,2.7117648006045457811367936095241585861785088811178E-10
2305,2.7197537796831698008871709967950173750044350010700E-10
2306,2.7277593622123166507258221889984964211385984225488E-10
2307,2.7357815653989042295455712412279543535854684356176E-10
2308,2.7438204064379254443337595224356353917666227411234E-10
2309,2.7518759025124191571680064593884454140045084746042E-10
2310,2.7599480707934412235198175649758097369763683330471E-10
2311,2.7680369284400356218190985207320452886414014161461E-10
2312,2.7761424925992056742320322398942411365677339386923E-10
2313,2.7842647804058853586041769339402515256931580852044E-10
2314,2.7924038089829107115200472364024605626542258883921E-10
2315,2.8005595954409913224298473968773376146628225412952E-10
2316,2.8087321568786819187934354395780214589339208956947E-10
2317,2.8169215103823540421910099785207256236879679391108E-10
2318,2.8251276730261678153494270894932730189474736456146E-10
2319,2.8333506618720438000324732513075459313995304767077E-10
2320,2.8415904939696349457428418794536786418192768329897E-10
2321,2.8498471863562986291829853781038483379021492522918E-10
2322,2.8581207560570687844214419253940048471891436487181E-10
2323,2.8664112200846281237106663759645561962155284425812E-10
2324,2.8747185954392804489018277077731158398560252211703E-10
2325,2.8830428991089230534014713510968431648171839650845E-10
2326,2.8913841480690192146143835102975170206270284379616E-10
2327,2.8997423592825707768164362171942547639310753363082E-10
2328,2.9081175497000908244006363326280601283351486842803E-10
2329,2.9165097362595764454390490338470503415847058808452E-10
2330,2.9249189358864815855027164835159513068320224217842E-10
2331,2.9333451654936899916811453652699220733589720230653E-10
2332,2.9417884419814882467423927845898363931995917880655E-10
2333,2.9502487822375388933742386661600759433779027710301E-10
2334,2.9587262031368536484463942235545560096659971658454E-10
2335,2.9672207215417667072331603278438085322843343179287E-10
2336,2.9757323543019081375354166522752119581895242657389E-10
2337,2.9842611182541773636402923142878326386981552507349E-10
2338,2.9928070302227167400563413675092090924686329013708E-10
2339,3.0013701070188852149615219087587803644936674026327E-10
2340,3.0099503654412320833007557521553765900304754814318E-10
